   3.0000000e+00   9.9850000e-01   3.2138000e+00   0.0000000e+00   0.0000000e+00   1.5404000e+00   2.8052000e+00   3.4562000e+00   0.0000000e+00   0.0000000e+00
   4.5000000e+00   3.9466000e+00   5.2985400e+01   4.9880000e+00   2.9182000e+00   5.6990000e+00   5.1275700e+01   5.6227500e+01   4.3843000e+00   5.5476000e+00
   5.5000000e+00   6.2130000e+00   6.2555000e+01   1.0787000e+01   5.5564000e+00   6.6570000e+00   5.9057500e+01   6.5326100e+01   1.0035300e+01   1.1224200e+01
   6.5000000e+00   8.4662000e+00   5.8328600e+01   3.1273600e+01   7.7114000e+00   8.9764000e+00   5.5924900e+01   5.9888600e+01   2.9952600e+01   3.3265000e+01
   8.0000000e+00   8.3221000e+00   4.7650700e+01   3.1049700e+01   7.4232000e+00   9.2075000e+00   4.7109600e+01   4.8171600e+01   2.6249000e+01   3.8360800e+01
   9.5000000e+00   9.0496000e+00   4.0872400e+01   4.0423500e+01   8.7123000e+00   9.5493000e+00   3.9537800e+01   4.1633700e+01   3.9173800e+01   4.1998500e+01
   1.0500000e+01   9.5906000e+00   4.4654200e+01   3.9825100e+01   8.1800000e+00   1.0602100e+01   4.2329200e+01   4.8800600e+01   3.2199800e+01   4.4115200e+01
   1.2000000e+01   9.0524000e+00   3.6796800e+01   4.2641500e+01   7.3035000e+00   1.0922600e+01   3.1618600e+01   4.0751200e+01   3.8841800e+01   4.8980800e+01
